base_event_id,analysis_scope,pair,threshold_bps,event_start,event_end,duration_bars,duration_minutes,status,peak_abs_spread_bps,peak_time,peak_spread_bps,start_session,start_regime,comparison_quality
15m-0005045,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-19 06:30:00+00:00,2026-06-19 07:15:00+00:00,4,60,COMPLETED,32.73504036396851,2026-06-19 06:45:00+00:00,32.73504036396851,KRX_CLOSE_TRANSITION,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005046,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-19 08:00:00+00:00,2026-06-19 08:00:00+00:00,1,15,COMPLETED,43.76852544391861,2026-06-19 08:00:00+00:00,43.76852544391861,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005047,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-19 08:30:00+00:00,2026-06-19 10:45:00+00:00,10,150,COMPLETED,66.31045348677851,2026-06-19 09:45:00+00:00,66.31045348677851,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005048,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-19 11:15:00+00:00,2026-06-20 02:15:00+00:00,61,915,COMPLETED,80.37434627029953,2026-06-19 20:00:00+00:00,80.37434627029953,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005049,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-20 02:45:00+00:00,2026-06-20 05:45:00+00:00,13,195,COMPLETED,50.2852199302493,2026-06-20 02:45:00+00:00,50.2852199302493,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005050,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-20 06:15:00+00:00,2026-06-20 06:15:00+00:00,1,15,COMPLETED,33.094318808604285,2026-06-20 06:15:00+00:00,33.094318808604285,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005051,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-20 07:00:00+00:00,2026-06-20 07:30:00+00:00,3,45,COMPLETED,30.686207078990293,2026-06-20 07:15:00+00:00,30.686207078990293,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005052,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-20 08:00:00+00:00,2026-06-20 12:00:00+00:00,17,255,COMPLETED,55.81988782860636,2026-06-20 11:15:00+00:00,55.81988782860636,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005053,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-20 12:30:00+00:00,2026-06-21 13:15:00+00:00,100,1500,COMPLETED,86.89355539464133,2026-06-21 09:15:00+00:00,86.89355539464133,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005054,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-21 13:45:00+00:00,2026-06-22 05:00:00+00:00,62,930,COMPLETED,143.0677660678209,2026-06-21 23:45:00+00:00,143.0677660678209,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005055,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-22 05:45:00+00:00,2026-06-22 06:00:00+00:00,2,30,COMPLETED,33.15702218362651,2026-06-22 06:00:00+00:00,33.15702218362651,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005056,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-22 08:15:00+00:00,2026-06-22 09:00:00+00:00,4,60,COMPLETED,44.89220650414945,2026-06-22 08:15:00+00:00,44.89220650414945,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005057,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-22 09:30:00+00:00,2026-06-22 11:15:00+00:00,8,120,COMPLETED,41.980875378993545,2026-06-22 09:45:00+00:00,41.980875378993545,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005058,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-22 11:45:00+00:00,2026-06-22 11:45:00+00:00,1,15,COMPLETED,22.748423120670513,2026-06-22 11:45:00+00:00,22.748423120670513,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005059,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-22 12:15:00+00:00,2026-06-22 12:45:00+00:00,3,45,COMPLETED,47.43979786520932,2026-06-22 12:30:00+00:00,47.43979786520932,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005060,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-22 13:30:00+00:00,2026-06-22 14:00:00+00:00,3,45,COMPLETED,37.693561532192795,2026-06-22 14:00:00+00:00,37.693561532192795,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005061,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-22 15:00:00+00:00,2026-06-22 15:45:00+00:00,4,60,COMPLETED,33.4835801674179,2026-06-22 15:00:00+00:00,33.4835801674179,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005062,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-22 16:15:00+00:00,2026-06-22 16:15:00+00:00,1,15,COMPLETED,25.75859048992839,2026-06-22 16:15:00+00:00,25.75859048992839,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005063,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-22 17:15:00+00:00,2026-06-22 17:15:00+00:00,1,15,COMPLETED,24.622960911049322,2026-06-22 17:15:00+00:00,24.622960911049322,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005064,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-22 17:45:00+00:00,2026-06-22 17:45:00+00:00,1,15,COMPLETED,21.99207262498495,2026-06-22 17:45:00+00:00,21.99207262498495,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005065,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-22 18:15:00+00:00,2026-06-23 15:45:00+00:00,87,1305,COMPLETED,158.44917147914887,2026-06-23 09:15:00+00:00,158.44917147914887,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005066,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-23 16:15:00+00:00,2026-06-24 17:00:00+00:00,100,1500,COMPLETED,211.68780546310424,2026-06-24 04:45:00+00:00,211.68780546310424,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005067,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-24 17:30:00+00:00,2026-06-25 18:15:00+00:00,100,1500,COMPLETED,231.47403954348198,2026-06-25 00:00:00+00:00,231.47403954348198,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005068,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-25 18:45:00+00:00,2026-06-26 19:30:00+00:00,100,1500,COMPLETED,245.14986142461265,2026-06-26 03:15:00+00:00,245.14986142461265,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005069,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-26 20:00:00+00:00,2026-06-27 20:45:00+00:00,100,1500,COMPLETED,191.1480259415173,2026-06-26 21:15:00+00:00,191.1480259415173,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005070,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-27 21:15:00+00:00,2026-06-28 22:00:00+00:00,100,1500,COMPLETED,217.09558313206134,2026-06-28 09:15:00+00:00,217.09558313206134,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005071,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-28 22:30:00+00:00,2026-06-29 23:15:00+00:00,100,1500,COMPLETED,300.80114363999166,2026-06-29 03:30:00+00:00,300.80114363999166,BOTH_PRIMARY_MARKETS_CLOSED,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005072,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-29 23:45:00+00:00,2026-07-01 00:30:00+00:00,100,1500,COMPLETED,212.23543055958194,2026-06-30 00:00:00+00:00,212.23543055958194,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005073,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-01 01:00:00+00:00,2026-07-02 01:45:00+00:00,100,1500,COMPLETED,230.04185397612716,2026-07-01 14:15:00+00:00,230.04185397612716,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005074,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-02 02:15:00+00:00,2026-07-03 03:00:00+00:00,100,1500,COMPLETED,300.88740987243386,2026-07-02 06:15:00+00:00,300.88740987243386,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005075,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-03 03:30:00+00:00,2026-07-03 06:00:00+00:00,11,165,COMPLETED,104.17730568889765,2026-07-03 03:30:00+00:00,104.17730568889765,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005076,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-03 07:00:00+00:00,2026-07-03 07:15:00+00:00,2,30,COMPLETED,26.582278481011507,2026-07-03 07:15:00+00:00,26.582278481011507,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005077,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-03 07:45:00+00:00,2026-07-04 04:15:00+00:00,83,1245,COMPLETED,99.42874787710304,2026-07-04 02:45:00+00:00,99.42874787710304,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005078,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-04 04:45:00+00:00,2026-07-05 05:30:00+00:00,100,1500,COMPLETED,105.98407139979491,2026-07-05 00:45:00+00:00,105.98407139979491,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005079,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-05 06:00:00+00:00,2026-07-06 06:45:00+00:00,100,1500,COMPLETED,117.12316232538306,2026-07-05 12:45:00+00:00,117.12316232538306,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005080,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-06 07:15:00+00:00,2026-07-07 08:00:00+00:00,100,1500,COMPLETED,149.65332601084614,2026-07-07 08:00:00+00:00,149.65332601084614,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005081,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-07 08:30:00+00:00,2026-07-08 09:15:00+00:00,100,1500,COMPLETED,192.774630270032,2026-07-08 08:30:00+00:00,192.774630270032,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005082,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-08 09:45:00+00:00,2026-07-09 10:30:00+00:00,100,1500,COMPLETED,213.92134276781306,2026-07-09 10:30:00+00:00,213.92134276781306,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005083,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-09 11:00:00+00:00,2026-07-10 11:45:00+00:00,100,1500,COMPLETED,268.71657754010573,2026-07-10 10:45:00+00:00,268.71657754010573,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005084,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-10 12:15:00+00:00,2026-07-11 13:00:00+00:00,100,1500,COMPLETED,256.9169960474308,2026-07-10 12:30:00+00:00,256.9169960474308,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005085,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-11 13:30:00+00:00,2026-07-12 14:15:00+00:00,100,1500,COMPLETED,276.1128695535053,2026-07-12 01:00:00+00:00,276.1128695535053,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005086,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-12 14:45:00+00:00,2026-07-13 15:30:00+00:00,100,1500,COMPLETED,449.7633853494466,2026-07-13 11:00:00+00:00,449.7633853494466,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005087,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-13 16:00:00+00:00,2026-07-14 16:45:00+00:00,100,1500,COMPLETED,347.3530027202344,2026-07-14 03:15:00+00:00,347.3530027202344,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005088,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-14 17:15:00+00:00,2026-07-15 18:00:00+00:00,100,1500,COMPLETED,268.13590449954086,2026-07-14 17:45:00+00:00,268.13590449954086,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005089,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-15 18:30:00+00:00,2026-07-16 19:15:00+00:00,100,1500,COMPLETED,235.66509003402098,2026-07-16 18:45:00+00:00,235.66509003402098,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005090,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-16 19:45:00+00:00,2026-07-17 20:30:00+00:00,100,1500,COMPLETED,250.9836405052821,2026-07-16 20:30:00+00:00,250.9836405052821,US_REGULAR,GATE_REGIME_20260716_19,STRICT_NATIVE_15M_BARS
15m-0005091,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-17 21:00:00+00:00,2026-07-18 21:45:00+00:00,100,1500,COMPLETED,76.17069159525624,2026-07-17 22:00:00+00:00,76.17069159525624,KRX_HOLIDAY_OR_WEEKEND,GATE_REGIME_20260716_19,STRICT_NATIVE_15M_BARS
15m-0005092,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-18 22:15:00+00:00,2026-07-19 23:00:00+00:00,100,1500,COMPLETED,103.75031890466914,2026-07-19 23:00:00+00:00,103.75031890466914,KRX_HOLIDAY_OR_WEEKEND,GATE_REGIME_20260716_19,STRICT_NATIVE_15M_BARS
15m-0005093,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-19 23:30:00+00:00,2026-07-20 05:30:00+00:00,25,375,COMPLETED,83.56070941336931,2026-07-19 23:45:00+00:00,83.56070941336931,BOTH_PRIMARY_MARKETS_CLOSED,GATE_REGIME_20260716_19,STRICT_NATIVE_15M_BARS
15m-0005094,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-20 06:00:00+00:00,2026-07-20 09:00:00+00:00,13,195,COMPLETED,47.35989364795849,2026-07-20 07:15:00+00:00,47.35989364795849,PRE_CLOSE_BASELINE,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005095,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-20 09:30:00+00:00,2026-07-20 10:00:00+00:00,3,45,COMPLETED,25.948751216348086,2026-07-20 09:45:00+00:00,25.948751216348086,US_PREMARKET,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005096,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-20 12:00:00+00:00,2026-07-20 12:15:00+00:00,2,30,COMPLETED,22.68676065467473,2026-07-20 12:00:00+00:00,22.68676065467473,US_PREMARKET,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005097,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-20 12:45:00+00:00,2026-07-20 13:15:00+00:00,3,45,COMPLETED,41.841004184100775,2026-07-20 13:15:00+00:00,41.841004184100775,US_PREMARKET,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005098,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-20 14:00:00+00:00,2026-07-20 14:00:00+00:00,1,15,COMPLETED,20.622808826562178,2026-07-20 14:00:00+00:00,20.622808826562178,US_REGULAR,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005099,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-20 15:30:00+00:00,2026-07-20 16:00:00+00:00,3,45,COMPLETED,27.6827878195741,2026-07-20 16:00:00+00:00,27.6827878195741,US_REGULAR,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005100,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-20 20:45:00+00:00,2026-07-21 00:15:00+00:00,15,225,COMPLETED,34.808552958727375,2026-07-21 00:00:00+00:00,34.808552958727375,US_AFTER_HOURS,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005101,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-21 00:45:00+00:00,2026-07-21 01:15:00+00:00,3,45,COMPLETED,55.47505692403079,2026-07-21 00:45:00+00:00,55.47505692403079,KRX_REGULAR_EARLIER,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005102,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-21 01:45:00+00:00,2026-07-21 02:00:00+00:00,2,30,COMPLETED,29.20418593331637,2026-07-21 01:45:00+00:00,29.20418593331637,KRX_REGULAR_EARLIER,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005103,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-21 03:15:00+00:00,2026-07-21 03:15:00+00:00,1,15,COMPLETED,21.47202672074473,2026-07-21 03:15:00+00:00,21.47202672074473,KRX_REGULAR_EARLIER,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005104,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-21 05:00:00+00:00,2026-07-21 14:15:00+00:00,38,570,COMPLETED,44.01477638921567,2026-07-21 08:15:00+00:00,44.01477638921567,KRX_REGULAR_EARLIER,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005105,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-21 14:45:00+00:00,2026-07-22 00:30:00+00:00,40,600,COMPLETED,37.75579551461149,2026-07-21 20:00:00+00:00,37.75579551461149,US_REGULAR,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005106,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-22 05:15:00+00:00,2026-07-22 13:45:00+00:00,35,525,COMPLETED,51.50490906164384,2026-07-22 11:15:00+00:00,51.50490906164384,KRX_REGULAR_EARLIER,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005107,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-22 14:15:00+00:00,2026-07-23 00:30:00+00:00,42,630,COMPLETED,47.284988953915814,2026-07-22 20:45:00+00:00,47.284988953915814,US_REGULAR,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005108,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-23 01:45:00+00:00,2026-07-23 02:45:00+00:00,5,75,COMPLETED,41.691248770896216,2026-07-23 02:15:00+00:00,41.691248770896216,KRX_REGULAR_EARLIER,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005109,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-23 03:30:00+00:00,2026-07-23 03:30:00+00:00,1,15,COMPLETED,23.13743637204998,2026-07-23 03:30:00+00:00,23.13743637204998,KRX_REGULAR_EARLIER,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005110,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-23 04:00:00+00:00,2026-07-23 04:00:00+00:00,1,15,COMPLETED,22.282838372585122,2026-07-23 04:00:00+00:00,22.282838372585122,KRX_REGULAR_EARLIER,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005111,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-23 04:30:00+00:00,2026-07-23 05:00:00+00:00,3,45,COMPLETED,27.07406691162251,2026-07-23 05:00:00+00:00,27.07406691162251,KRX_REGULAR_EARLIER,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005112,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-23 05:30:00+00:00,2026-07-23 11:00:00+00:00,23,345,COMPLETED,40.68629332514455,2026-07-23 07:45:00+00:00,40.68629332514455,KRX_REGULAR_EARLIER,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005113,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-23 12:00:00+00:00,2026-07-23 14:45:00+00:00,12,180,COMPLETED,45.03614743412511,2026-07-23 13:00:00+00:00,45.03614743412511,US_PREMARKET,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005114,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-23 15:15:00+00:00,2026-07-23 15:15:00+00:00,1,15,COMPLETED,20.54199257327889,2026-07-23 15:15:00+00:00,20.54199257327889,US_REGULAR,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005115,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-23 16:00:00+00:00,2026-07-23 16:15:00+00:00,2,30,COMPLETED,24.14236205755157,2026-07-23 16:00:00+00:00,24.14236205755157,US_REGULAR,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005116,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-23 16:45:00+00:00,2026-07-23 17:30:00+00:00,4,60,COMPLETED,25.665953723509094,2026-07-23 17:30:00+00:00,25.665953723509094,US_REGULAR,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005117,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-23 18:15:00+00:00,2026-07-23 18:45:00+00:00,3,45,COMPLETED,24.286105997100623,2026-07-23 18:45:00+00:00,24.286105997100623,US_REGULAR,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005118,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-23 19:30:00+00:00,2026-07-23 19:30:00+00:00,1,15,COMPLETED,25.915891153256805,2026-07-23 19:30:00+00:00,25.915891153256805,US_REGULAR,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005119,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-23 22:30:00+00:00,2026-07-23 22:30:00+00:00,1,15,COMPLETED,21.125934040139626,2026-07-23 22:30:00+00:00,21.125934040139626,US_AFTER_HOURS,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005120,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-23 23:45:00+00:00,2026-07-24 00:30:00+00:00,4,60,COMPLETED,32.13109486705759,2026-07-24 00:30:00+00:00,32.13109486705759,US_AFTER_HOURS,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005121,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-24 01:00:00+00:00,2026-07-24 01:00:00+00:00,1,15,COMPLETED,20.715480838181314,2026-07-24 01:00:00+00:00,20.715480838181314,KRX_REGULAR_EARLIER,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005122,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-07-24 01:45:00+00:00,2026-07-24 04:00:00+00:00,10,150,OPEN,41.466246475369054,2026-07-24 04:00:00+00:00,41.466246475369054,KRX_REGULAR_EARLIER,POST_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0005123,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-10 06:00:00+00:00,2026-06-11 07:30:00+00:00,102,1530,COMPLETED,120.53345775496715,2026-06-10 23:00:00+00:00,120.53345775496715,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0005124,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-11 08:15:00+00:00,2026-06-11 15:00:00+00:00,28,420,COMPLETED,56.481219994351875,2026-06-11 13:45:00+00:00,56.481219994351875,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0005125,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-11 15:30:00+00:00,2026-06-11 17:30:00+00:00,9,135,COMPLETED,67.57477682540812,2026-06-11 17:00:00+00:00,67.57477682540812,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0005126,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-11 18:00:00+00:00,2026-06-11 19:15:00+00:00,6,90,COMPLETED,44.47029042520439,2026-06-11 18:30:00+00:00,44.47029042520439,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0005127,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-11 19:45:00+00:00,2026-06-11 21:45:00+00:00,9,135,COMPLETED,47.50280398495775,2026-06-11 19:45:00+00:00,47.50280398495775,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0005128,ALL_FIVE_TRADE_CLOSE_15M,gate/hyperliquid,20,2026-06-11 22:45:00+00:00,2026-06-12 04:00:00+00:00,21,315,COMPLETED,68.8249640840597,2026-06-12 01:45:00+00:00,68.8249640840597,US_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
